bommie_number,siteCode,siteNumber,date,startTime,endTime,site,lat_start,lon_start,lat_end,lon_end,x_coord,y_coord,live_coral_total,dead_coral_total,turf_total,macroalgae_total,rock_total,invertebrate_total,number_total_points,proportion_live_coral,proportion_dead_coral,proportion_turf,proportion_macroalgae,proportion_rock,proportion_invertebrate,final_coralSpecies,depth,height,length,width,circumference,depth_to_benthos,L_onLive,L_onDead,D_liveOnLive,D_liveOnDead,D_deadOnLive,D_deadOnDead,tridacna,spirobranchus,total_L,total_live_D,total_D,density_L_onLive,density_L_onDead,density_D_liveOnLive,density_D_liveOnDead,density_D_deadOnLive,density_D_deadOnDead,density_tridacna,density_spirobranchus,density_total_L,density_total_live_D,density_total_D,percent_N_jan,percent_N_may,percent_N_aug,jan_d15,may_d15,aug_d15,avg_speed,avg_speed_offshore,distanceOutBay,L_onLive_diameter,L_onDead_diameter,D_onLive_diameter,D_onDead_diameter,notes,collector1,collector2,collector3,,,,,,,,,,,,,,,,,,,,,,,
18,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,38,7,0,8,0,9,0,0,17,0,0.471,0,0.529,0,0,Porites lobata,201,27,23,21,63,228,0,21,0,0,0,1,0,0,21,0,1,,1.235,,0,,0.059,0,0,1.235,0,0.059,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,,4.6,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
18,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,38,7,0,8,0,9,0,0,17,0,0.471,0,0.529,0,0,Porites lobata,201,27,23,21,63,228,0,21,0,0,0,1,0,0,21,0,1,,1.235,,0,,0.059,0,0,1.235,0,0.059,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,,5.4,,,day 2,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
18,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,38,7,0,8,0,9,0,0,17,0,0.471,0,0.529,0,0,Porites lobata,201,27,23,21,63,228,0,21,0,0,0,1,0,0,21,0,1,,1.235,,0,,0.059,0,0,1.235,0,0.059,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,,5.5,,,22 on dead coral (doesn't seem like dendro),Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
19,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,4,0,20,0,12,0,0,32,0,0.625,0,0.375,0,0,Porites lobata,140,44,46,37,139,184,7,18,0,0,0,8,0,0,25,0,8,,0.563,,0,,0.25,0,0,0.781,0,0.25,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,4,5.3,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
19,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,4,0,20,0,12,0,0,32,0,0.625,0,0.375,0,0,Porites lobata,140,44,46,37,139,184,7,18,0,0,0,8,0,0,25,0,8,,0.563,,0,,0.25,0,0,0.781,0,0.25,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,4,5.9,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
19,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,4,0,20,0,12,0,0,32,0,0.625,0,0.375,0,0,Porites lobata,140,44,46,37,139,184,7,18,0,0,0,8,0,0,25,0,8,,0.563,,0,,0.25,0,0,0.781,0,0.25,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,2,6.1,,,day 2,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
19,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,4,0,20,0,12,0,0,32,0,0.625,0,0.375,0,0,Porites lobata,140,44,46,37,139,184,7,18,0,0,0,8,0,0,25,0,8,,0.563,,0,,0.25,0,0,0.781,0,0.25,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,2.4,7.1,,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
20,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,10,0,32,0,7,0,0,39,0,0.821,0,0.179,0,0,Porites lobata,156,50,47,45,144,206,0,48,0,0,0,6,0,0,48,0,6,,1.231,,0,,0.154,0,0,1.231,0,0.154,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,,6.1,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
20,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,10,0,32,0,7,0,0,39,0,0.821,0,0.179,0,0,Porites lobata,156,50,47,45,144,206,0,48,0,0,0,6,0,0,48,0,6,,1.231,,0,,0.154,0,0,1.231,0,0.154,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,,5.5,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
20,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,10,0,32,0,7,0,0,39,0,0.821,0,0.179,0,0,Porites lobata,156,50,47,45,144,206,0,48,0,0,0,6,0,0,48,0,6,,1.231,,0,,0.154,0,0,1.231,0,0.154,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,,7,,,day 2,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
20,OOB,3,03_may_2024,8:50,10:55,Outer Opunohu Bay,-17.492124,-149.851449,-17.491744,-149.851259,43,10,0,32,0,7,0,0,39,0,0.821,0,0.179,0,0,Porites lobata,156,50,47,45,144,206,0,48,0,0,0,6,0,0,48,0,6,,1.231,,0,,0.154,0,0,1.231,0,0.154,0.547,0.574,0.417,3.453,3.881,3.412,0.102473,0.243592,352,,6.1,,,"1 Lithophaga on live coral clearly dead, diameter 7.1 cm",Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
1,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,1,-2,0,0,6,6,0,0,12,0,0,0.5,0.5,0,0,Porites lobata,143,23,34,24,73,166,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,0.083,0,0,0,0,0.083,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
1,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,1,-2,0,0,6,6,0,0,12,0,0,0.5,0.5,0,0,Porites lobata,143,23,34,24,73,166,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,0.083,0,0,0,0,0.083,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
1,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,1,-2,0,0,6,6,0,0,12,0,0,0.5,0.5,0,0,Porites lobata,143,23,34,24,73,166,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,0.083,0,0,0,0,0.083,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
1,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,1,-2,0,0,6,6,0,0,12,0,0,0.5,0.5,0,0,Porites lobata,143,23,34,24,73,166,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,0.083,0,0,0,0,0.083,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
2,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,8,-5,3,10,0,1,0,0,14,0.214,0.714,0,0.071,0,0,Porites lobata,169,42,54,52,137,211,39,0,0,0,0,0,0,0,39,0,0,13,0,0,0,0,0,0,0,2.786,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,3,,,,y: +3,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
2,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,8,-5,3,10,0,1,0,0,14,0.214,0.714,0,0.071,0,0,Porites lobata,169,42,54,52,137,211,39,0,0,0,0,0,0,0,39,0,0,13,0,0,0,0,0,0,0,2.786,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2.5,,,,y: +3,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
2,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,8,-5,3,10,0,1,0,0,14,0.214,0.714,0,0.071,0,0,Porites lobata,169,42,54,52,137,211,39,0,0,0,0,0,0,0,39,0,0,13,0,0,0,0,0,0,0,2.786,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,3.6,,,,y: +3,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
2,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,8,-5,3,10,0,1,0,0,14,0.214,0.714,0,0.071,0,0,Porites lobata,169,42,54,52,137,211,39,0,0,0,0,0,0,0,39,0,0,13,0,0,0,0,0,0,0,2.786,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2.7,,,,y: +3,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
3,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,11,-1,0,4,4,3,0,0,11,0,0.364,0.364,0.273,0,0,Porites lobata,160,43,44,34,116,203,0,0,0,0,0,4,0,0,0,0,4,,0,,0,,0.364,0,0,0,0,0.364,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
3,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,11,-1,0,4,4,3,0,0,11,0,0.364,0.364,0.273,0,0,Porites lobata,160,43,44,34,116,203,0,0,0,0,0,4,0,0,0,0,4,,0,,0,,0.364,0,0,0,0,0.364,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
3,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,11,-1,0,4,4,3,0,0,11,0,0.364,0.364,0.273,0,0,Porites lobata,160,43,44,34,116,203,0,0,0,0,0,4,0,0,0,0,4,,0,,0,,0.364,0,0,0,0,0.364,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
3,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,11,-1,0,4,4,3,0,0,11,0,0.364,0.364,0.273,0,0,Porites lobata,160,43,44,34,116,203,0,0,0,0,0,4,0,0,0,0,4,,0,,0,,0.364,0,0,0,0,0.364,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
4,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,45,-3,26,3,0,0,0,0,29,0.897,0.103,0,0,0,0,Porites lobata,158,40,45,37,108,198,15,7,0,0,0,0,0,0,22,0,0,0.577,2.333,0,0,0,0,0,0,0.759,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,4,2.2,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
4,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,45,-3,26,3,0,0,0,0,29,0.897,0.103,0,0,0,0,Porites lobata,158,40,45,37,108,198,15,7,0,0,0,0,0,0,22,0,0,0.577,2.333,0,0,0,0,0,0,0.759,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,6,4.5,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
4,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,45,-3,26,3,0,0,0,0,29,0.897,0.103,0,0,0,0,Porites lobata,158,40,45,37,108,198,15,7,0,0,0,0,0,0,22,0,0,0.577,2.333,0,0,0,0,0,0,0.759,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,1.4,4.4,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
4,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,45,-3,26,3,0,0,0,0,29,0.897,0.103,0,0,0,0,Porites lobata,158,40,45,37,108,198,15,7,0,0,0,0,0,0,22,0,0,0.577,2.333,0,0,0,0,0,0,0.759,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,4,3.4,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
5,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,48,-4,0,0,4,0,0,0,4,0,0,1,0,0,0,Porites lobata,140,19,30,18,62,159,1,1,0,0,0,2,0,0,2,0,2,,0.25,,0,,0.5,0,0,0.5,0,0.5,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,3,4.7,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
5,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,48,-4,0,0,4,0,0,0,4,0,0,1,0,0,0,Porites lobata,140,19,30,18,62,159,1,1,0,0,0,2,0,0,2,0,2,,0.25,,0,,0.5,0,0,0.5,0,0.5,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
5,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,48,-4,0,0,4,0,0,0,4,0,0,1,0,0,0,Porites lobata,140,19,30,18,62,159,1,1,0,0,0,2,0,0,2,0,2,,0.25,,0,,0.5,0,0,0.5,0,0.5,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
5,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,48,-4,0,0,4,0,0,0,4,0,0,1,0,0,0,Porites lobata,140,19,30,18,62,159,1,1,0,0,0,2,0,0,2,0,2,,0.25,,0,,0.5,0,0,0.5,0,0.5,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
6,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,62,-3,0,4,0,0,0,0,4,0,1,0,0,0,0,Porites lobata,168,25,20,20,56,193,0,0,0,0,0,5,0,0,0,0,5,,0,,0,,1.25,0,0,0,0,1.25,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate; 5 really large circular boreholes ~8.5mm,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
6,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,62,-3,0,4,0,0,0,0,4,0,1,0,0,0,0,Porites lobata,168,25,20,20,56,193,0,0,0,0,0,5,0,0,0,0,5,,0,,0,,1.25,0,0,0,0,1.25,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate; 5 really large circular boreholes ~8.5mm,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
6,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,62,-3,0,4,0,0,0,0,4,0,1,0,0,0,0,Porites lobata,168,25,20,20,56,193,0,0,0,0,0,5,0,0,0,0,5,,0,,0,,1.25,0,0,0,0,1.25,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate; 5 really large circular boreholes ~8.5mm,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
6,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,62,-3,0,4,0,0,0,0,4,0,1,0,0,0,0,Porites lobata,168,25,20,20,56,193,0,0,0,0,0,5,0,0,0,0,5,,0,,0,,1.25,0,0,0,0,1.25,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,positive y-coordinate; 5 really large circular boreholes ~8.5mm,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
7,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,89,-5,1,1,0,1,0,0,3,0.333,0.333,0,0.333,0,0,Porites lobata,170,21,36,16,79,191,14,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,4.667,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,3.4,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
7,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,89,-5,1,1,0,1,0,0,3,0.333,0.333,0,0.333,0,0,Porites lobata,170,21,36,16,79,191,14,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,4.667,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2.2,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
7,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,89,-5,1,1,0,1,0,0,3,0.333,0.333,0,0.333,0,0,Porites lobata,170,21,36,16,79,191,14,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,4.667,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,1.6,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
7,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,89,-5,1,1,0,1,0,0,3,0.333,0.333,0,0.333,0,0,Porites lobata,170,21,36,16,79,191,14,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,4.667,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
8,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,94,-1,3,1,0,1,0,0,5,0.6,0.2,0,0.2,0,0,Porites lobata,177,24,24,21,57,201,2,0,0,0,0,0,0,0,2,0,0,0.667,0,0,0,0,0,0,0,0.4,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,4.5,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
8,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,94,-1,3,1,0,1,0,0,5,0.6,0.2,0,0.2,0,0,Porites lobata,177,24,24,21,57,201,2,0,0,0,0,0,0,0,2,0,0,0.667,0,0,0,0,0,0,0,0.4,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,4,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
8,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,94,-1,3,1,0,1,0,0,5,0.6,0.2,0,0.2,0,0,Porites lobata,177,24,24,21,57,201,2,0,0,0,0,0,0,0,2,0,0,0.667,0,0,0,0,0,0,0,0.4,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
8,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,94,-1,3,1,0,1,0,0,5,0.6,0.2,0,0.2,0,0,Porites lobata,177,24,24,21,57,201,2,0,0,0,0,0,0,0,2,0,0,0.667,0,0,0,0,0,0,0,0.4,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,,,,,,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
9,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,95,-1,3,0,0,3,0,0,6,0.5,0,0,0.5,0,0,Porites lobata,189,26,22,16,47,215,16,1,0,0,0,0,0,0,17,0,0,5.333,0.333,0,0,0,0,0,0,2.833,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2,3,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
9,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,95,-1,3,0,0,3,0,0,6,0.5,0,0,0.5,0,0,Porites lobata,189,26,22,16,47,215,16,1,0,0,0,0,0,0,17,0,0,5.333,0.333,0,0,0,0,0,0,2.833,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
9,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,95,-1,3,0,0,3,0,0,6,0.5,0,0,0.5,0,0,Porites lobata,189,26,22,16,47,215,16,1,0,0,0,0,0,0,17,0,0,5.333,0.333,0,0,0,0,0,0,2.833,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,4,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
9,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,95,-1,3,0,0,3,0,0,6,0.5,0,0,0.5,0,0,Porites lobata,189,26,22,16,47,215,16,1,0,0,0,0,0,0,17,0,0,5.333,0.333,0,0,0,0,0,0,2.833,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
10,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,100,-2,16,0,0,4,0,0,20,0.8,0,0,0.2,0,0,Porites lobata,176,47,48,21,94,223,89,0,0,0,0,0,0,0,89,0,0,5.563,0,0,0,0,0,0,0,4.45,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,3,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
10,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,100,-2,16,0,0,4,0,0,20,0.8,0,0,0.2,0,0,Porites lobata,176,47,48,21,94,223,89,0,0,0,0,0,0,0,89,0,0,5.563,0,0,0,0,0,0,0,4.45,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,4,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
10,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,100,-2,16,0,0,4,0,0,20,0.8,0,0,0.2,0,0,Porites lobata,176,47,48,21,94,223,89,0,0,0,0,0,0,0,89,0,0,5.563,0,0,0,0,0,0,0,4.45,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,5,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
10,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,100,-2,16,0,0,4,0,0,20,0.8,0,0,0.2,0,0,Porites lobata,176,47,48,21,94,223,89,0,0,0,0,0,0,0,89,0,0,5.563,0,0,0,0,0,0,0,4.45,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2.1,,,,positive y-coordinate,Ethan Kahn,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
11,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,8,5,6,0,0,0,0,0,6,1,0,0,0,0,0,Porites lobata,283,14,42,30,102,297,110,0,0,0,10,0,0,0,110,0,10,18.333,,0,,1.667,,0,0,18.333,0,1.667,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,2,,,,,Ellie Fox,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
11,BCB,4,12_may_2023,14:40,16:30,Back Cook's Bay,-17.503769,-149.819111,-17.502995,-149.818688,8,5,6,0,0,0,0,0,6,1,0,0,0,0,0,Porites lobata,283,14,42,30,102,297,110,0,0,0,10,0,0,0,110,0,10,18.333,,0,,1.667,,0,0,18.333,0,1.667,0.46,0.585,0.56,4.298,5.27,4.578,0.005632,0.006575,-2102,0.7,,,,,Ellie Fox,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
